record_id,failure_label,success,material_id,ecutwfc,ecutrho,k1,k2,k3,kpoint_product,smearing,mixing_beta,pseudo_family,n_species,elements
0,success,1,h2_r0p620000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
1,job_not_completed,0,h2_r0p774544,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
2,job_not_completed,0,h2_r0p774544,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
3,job_not_completed,0,h2_r0p774544,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
4,success,1,h2_r0p900000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
5,success,1,h2_r1p300000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
6,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
7,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
8,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
9,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
10,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
11,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
12,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
13,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
14,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
15,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
16,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
17,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
18,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
19,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
20,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
21,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
22,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
23,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
24,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
25,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
26,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
27,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
28,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
29,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
30,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
31,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
32,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
33,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
34,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
35,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
36,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
37,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
38,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
39,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
40,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
41,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
42,job_not_completed,0,h2_r1p984848,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
43,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
44,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
45,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
46,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
47,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
48,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
49,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
50,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
51,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
52,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
53,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
54,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
55,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
56,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
57,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
58,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
59,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
60,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
61,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
62,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
63,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
64,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
65,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
66,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
67,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
68,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
69,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
70,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
71,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
72,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
73,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
74,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
75,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
76,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
77,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
78,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
79,job_not_completed,0,h2_r2p000000,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
80,success,1,h_atom,50.0,400.0,1,1,1,1,gaussian,0.4,PSLibrary,1,H
81,success,1,aln_2d,60.0,480.0,8,8,1,64,gaussian,0.4,PSLibrary,2,Al N
82,success,1,aln_2d,60.0,480.0,8,8,1,64,gaussian,0.4,PSLibrary,2,Al N
83,success,1,aln_2d,60.0,480.0,8,8,1,64,gaussian,0.4,PSLibrary,2,Al N
84,success,1,aln_2d,60.0,480.0,8,8,1,64,gaussian,0.4,PSLibrary,2,Al N
85,success,1,bulk_ag,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Ag
86,success,1,bulk_ag,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Ag
87,success,1,bulk_ag,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Ag
88,success,1,bulk_ag,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Ag
89,success,1,bulk_ag,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Ag
90,success,1,bulk_ag,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Ag
91,success,1,bulk_al,50.0,400.0,12,12,12,1728,mv,0.4,PSLibrary,1,Al
92,success,1,bulk_al,30.0,240.0,8,8,8,512,mv,0.4,PSLibrary,1,Al
93,success,1,bulk_al,30.0,240.0,8,8,8,512,mv,0.4,PSLibrary,1,Al
94,success,1,bulk_al,30.0,240.0,8,8,8,512,mv,0.4,PSLibrary,1,Al
95,success,1,bulk_al,30.0,240.0,8,8,8,512,mv,0.4,PSLibrary,1,Al
96,success,1,bulk_al,30.0,240.0,8,8,8,512,mv,0.4,PSLibrary,1,Al
97,success,1,bulk_al,30.0,240.0,8,8,8,512,mv,0.4,PSLibrary,1,Al
98,success,1,bulk_al,50.0,400.0,12,12,12,1728,mv,0.4,PSLibrary,1,Al
99,success,1,bulk_al,50.0,400.0,12,12,12,1728,mv,0.4,PSLibrary,1,Al
100,success,1,bulk_al,30.0,240.0,8,8,8,512,mv,0.4,PSLibrary,1,Al
101,success,1,bulk_al,30.0,240.0,8,8,8,512,mv,0.4,PSLibrary,1,Al
102,success,1,bulk_al,50.0,400.0,12,12,12,1728,mv,0.4,PSLibrary,1,Al
103,job_not_completed,0,bulk_al,50.0,400.0,12,12,12,1728,mv,0.4,PSLibrary,1,Al
104,job_not_completed,0,bulk_al,50.0,400.0,12,12,12,1728,mv,0.4,PSLibrary,1,Al
105,success,1,bulk_al2o3,70.0,560.0,6,6,4,144,gaussian,0.4,PSLibrary,2,Al O
106,success,1,bulk_al2o3,70.0,560.0,6,6,4,144,gaussian,0.4,PSLibrary,2,Al O
107,success,1,bulk_al2o3,70.0,560.0,6,6,4,144,gaussian,0.4,PSLibrary,2,Al O
108,success,1,bulk_al2o3,70.0,560.0,6,6,4,144,gaussian,0.4,PSLibrary,2,Al O
109,success,1,bulk_al2o3,70.0,560.0,6,6,4,144,gaussian,0.4,PSLibrary,2,Al O
110,success,1,bulk_al2o3,70.0,560.0,6,6,4,144,gaussian,0.4,PSLibrary,2,Al O
111,success,1,bulk_alas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Al As
112,success,1,bulk_alas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Al As
113,success,1,bulk_alas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Al As
114,success,1,bulk_alas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Al As
115,success,1,bulk_alas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Al As
116,success,1,bulk_alas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Al As
117,success,1,bulk_au,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Au
118,success,1,bulk_au,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Au
119,success,1,bulk_au,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Au
120,success,1,bulk_au,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Au
121,success,1,bulk_au,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Au
122,success,1,bulk_au,60.0,480.0,12,12,12,1728,mv,0.4,ONCV,1,Au
123,success,1,bulk_batio3,70.0,560.0,6,6,6,216,gaussian,0.4,PSLibrary,3,Ba O Ti
124,success,1,bulk_batio3,70.0,560.0,6,6,6,216,gaussian,0.4,PSLibrary,3,Ba O Ti
125,success,1,bulk_batio3,70.0,560.0,6,6,6,216,gaussian,0.4,PSLibrary,3,Ba O Ti
126,success,1,bulk_batio3,70.0,560.0,6,6,6,216,gaussian,0.4,PSLibrary,3,Ba O Ti
127,success,1,bulk_cao,70.0,560.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Ca O
128,success,1,bulk_cao,70.0,560.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Ca O
129,success,1,bulk_cao,70.0,560.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Ca O
130,success,1,bulk_cao,70.0,560.0,8,8,8,512,gaussian,0.4,PSLibrary,2,Ca O
131,success,1,bulk_co2feal,70.0,560.0,8,8,8,512,mv,0.4,PSLibrary,3,Al Co Fe
132,success,1,bulk_co2feal,70.0,560.0,8,8,8,512,mv,0.4,PSLibrary,3,Al Co Fe
133,success,1,bulk_co2feal,70.0,560.0,8,8,8,512,mv,0.4,PSLibrary,3,Al Co Fe
134,success,1,bulk_co2feal,70.0,560.0,8,8,8,512,mv,0.4,PSLibrary,3,Al Co Fe
135,success,1,bulk_cspbi3,70.0,560.0,4,4,4,64,gaussian,0.4,PSLibrary,3,Cs I Pb
136,success,1,bulk_cspbi3,70.0,560.0,4,4,4,64,gaussian,0.4,PSLibrary,3,Cs I Pb
137,success,1,bulk_cspbi3,70.0,560.0,4,4,4,64,gaussian,0.4,PSLibrary,3,Cs I Pb
138,success,1,bulk_cspbi3,70.0,560.0,4,4,4,64,gaussian,0.4,PSLibrary,3,Cs I Pb
139,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
140,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
141,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
142,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
143,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
144,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
145,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
146,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
147,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
148,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
149,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
150,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
151,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
152,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
153,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
154,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
155,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
156,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
157,success,1,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
158,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
159,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
160,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
161,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
162,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
163,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
164,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
165,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
166,job_not_completed,0,bulk_cu,50.0,400.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
167,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
168,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
169,job_not_completed,0,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
170,success,1,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
171,success,1,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
172,success,1,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
173,success,1,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
174,success,1,bulk_cu,70.0,560.0,12,12,12,1728,gaussian,0.4,PSLibrary,1,Cu
175,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
176,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
177,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
178,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
179,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
180,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
181,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
182,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
183,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
184,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
185,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
186,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
187,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
188,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
189,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
190,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
191,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
192,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
193,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
194,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
195,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
196,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
197,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
198,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
199,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
200,success,1,bulk_cu_generated,70.0,560.0,12,12,12,1728,mv,0.4,PSLibrary,1,Cu
201,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
202,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
203,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
204,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.4,PSLibrary,1,Fe
205,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
206,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
207,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
208,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
209,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
210,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
211,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
212,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.4,PSLibrary,1,Fe
213,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
214,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.4,PSLibrary,1,Fe
215,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
216,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
217,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
218,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
219,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
220,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
221,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.4,PSLibrary,1,Fe
222,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
223,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
224,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.4,PSLibrary,1,Fe
225,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.3,PSLibrary,1,Fe
226,success,1,bulk_fe,70.0,560.0,14,14,14,2744,mv,0.4,PSLibrary,1,Fe
227,success,1,bulk_gaas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,As Ga
228,success,1,bulk_gaas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,As Ga
229,success,1,bulk_gaas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,As Ga
230,success,1,bulk_gaas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,As Ga
231,success,1,bulk_gaas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,As Ga
232,success,1,bulk_gaas,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,As Ga
233,success,1,bulk_ge,50.0,400.0,8,8,8,512,gaussian,0.4,USPP,1,Ge
234,success,1,bulk_ge,50.0,400.0,8,8,8,512,gaussian,0.4,USPP,1,Ge
235,success,1,bulk_ge,50.0,400.0,8,8,8,512,gaussian,0.4,USPP,1,Ge
236,success,1,bulk_ge,50.0,400.0,8,8,8,512,gaussian,0.4,USPP,1,Ge
237,success,1,bulk_inp,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,In P
238,success,1,bulk_inp,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,In P
239,success,1,bulk_inp,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,In P
240,success,1,bulk_inp,60.0,480.0,8,8,8,512,gaussian,0.4,PSLibrary,2,In P
241,success,1,bulk_li2nav2po43,70.0,560.0,2,2,1,4,mv,0.4,PSLibrary,5,Li Na O P V
242,success,1,bulk_li2nav2po43,70.0,560.0,2,2,1,4,mv,0.4,PSLibrary,5,Li Na O P V
243,success,1,bulk_li2nav2po43,70.0,560.0,2,2,1,4,mv,0.4,PSLibrary,5,Li Na O P V
244,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
245,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
246,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
247,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
248,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
249,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
250,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
251,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
252,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
253,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
254,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
255,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
256,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
257,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
258,success,1,bulk_licoo2_generated,80.0,640.0,6,6,2,72,mv,0.3,PSLibrary,3,Co Li O
