material_id,qe_input_path,qe_output_path,converged,job_done,scf_iterations,final_energy_ry,energy_ev,max_force,pressure_kbar,wall_time,failure_reason,ecutwfc,ecutrho,kpoints,smearing,mixing_beta,pseudo_family,pseudopotentials,calculation_hash
hbn,outputs/qe_runs_hbn/a2p5205_pid242304_att1/espresso.pwi,outputs/qe_runs_hbn/a2p5205_pid242304_att1/espresso.pwo,True,True,11,-107.0921986,-1457.0635900183277,2e-06,-7.48,33.07s WALL,,60.0,480.0,8 8 1 0 0 0,gaussian,0.4,USPP,"{""B"":""b_pbe_v1.4.uspp.F.UPF"",""N"":""N.pbe-n-radius_5.UPF""}",89326f66467d1982ffcaf3f1df0884357439ae77e7bea506a665abcdbc671080
hbn,outputs/qe_runs_hbn/a2p6000_pid242304_att1/espresso.pwi,outputs/qe_runs_hbn/a2p6000_pid242304_att1/espresso.pwo,True,True,12,-107.0507517,-1456.4996762160283,1e-06,-48.41,40.30s WALL,,60.0,480.0,8 8 1 0 0 0,gaussian,0.4,USPP,"{""B"":""b_pbe_v1.4.uspp.F.UPF"",""N"":""N.pbe-n-radius_5.UPF""}",9a7380f1add7503c9f16685740d51a2f77ccd24b72751aca5399bae388022300
hbn,outputs/qe_runs_hbn/a2p6450_pid242352_att1/espresso.pwi,outputs/qe_runs_hbn/a2p6450_pid242352_att1/espresso.pwo,True,True,19,-107.00266199,-1455.8453823793943,0.0,-66.26,3m47.37s WALL,,60.0,480.0,8 8 1 0 0 0,gaussian,0.4,USPP,"{""B"":""b_pbe_v1.4.uspp.F.UPF"",""N"":""N.pbe-n-radius_5.UPF""}",b9ec92202a80a117ca51d496c356b86c6e449c9ba3faa205e5e643ea83e1046d
hbn,outputs/qe_runs_hbn/a2p6500_pid242351_att1/espresso.pwi,outputs/qe_runs_hbn/a2p6500_pid242351_att1/espresso.pwo,True,True,19,-106.99636533,-1455.7597119557347,0.0,-68.04,3m49.79s WALL,,60.0,480.0,8 8 1 0 0 0,gaussian,0.4,USPP,"{""B"":""b_pbe_v1.4.uspp.F.UPF"",""N"":""N.pbe-n-radius_5.UPF""}",5233f716d03410f2a4d3b304bddca0abd2ce86ea6d06bd824e490c54453cb676
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p4500_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p4500_pid474_att1/espresso.pwo,True,True,13,-741.63742724,-10090.49124355423,0.452325,114.57,8m 0.26s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",5859259a392ba94a61fca2c4870c1e008cdab3483dc6d32586653658ad52368d
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p4917_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p4917_pid474_att1/espresso.pwo,True,True,15,-741.72645263,-10091.702495690726,0.3484,92.33,8m56.47s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",4526eea07861d8c901881333e8f162f998c4cb4a2d661c0b6c61f9d017deaeec
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p5333_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p5333_pid474_att1/espresso.pwo,True,True,13,-741.79321762,-10092.610879656024,0.252565,71.48,7m59.51s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",6166aeeb3d59cc68f457c6fa88d70cf11dbc62cd6e5cfd23251289dc131e3467
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,15,-741.82507958,-10093.044383706081,0.194905,58.91,8m 8.93s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",8807c8aa072e340f05c04052a9a9ff4c844c6e9cb248d3146308960393b42f8e
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p5750_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p5750_pid474_att1/espresso.pwo,True,True,15,-741.83943632,-10093.239717104769,0.163258,52.14,9m 7.35s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",642c0b69f49739fda37e7f15b16fae67b09ada67800be3481020ec99c6591a98
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p6167_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p6167_pid474_att1/espresso.pwo,True,True,15,-741.86620732,-10093.603955115364,0.077829,34.51,8m56.20s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",2107ab79237236692c3f1b98b335f79a59029aa7adf75d7c5b2832c6a54c645c
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p6583_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p6583_pid474_att1/espresso.pwo,True,True,15,-741.87453702,-10093.717286457371,0.001963,18.45,8m58.79s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",b78ba88cdb9617636cf2e9923ce3f080cbd2ddbf00662912c3c9ac4c3366c78c
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p6687_pid242573_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p6687_pid242573_att1/espresso.pwo,True,True,15,-741.87390089,-10093.708631467804,0.020836,14.67,9m14.51s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",7112a3be3c879131916304d11b51e07074429548f757a7a4930e1f98334b37c4
mos2,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p7000_pid242572_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0500_layer_half_thickness1p7000_pid242572_att1/espresso.pwo,True,True,15,-741.86585086,-10093.599105229994,0.074905,3.86,9m23.91s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",073858a47bd4e80e6351c0908764956a49040384b98d3f58e962e17bd2ec20d9
mos2,outputs/qe_runs_mos2/a3p0632_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0632_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,13,-741.8377349,-10093.216568106376,0.178955,53.28,6m53.07s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",b012da18e578e326316bddf989496244b04a9319206332089f440dc17521934e
mos2,outputs/qe_runs_mos2/a3p0763_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0763_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,13,-741.84916146,-10093.372034375187,0.163076,47.89,7m14.35s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",84b0e8348401279683fbeae37ce81dfab766812765f52cee03f9456ce4d1a38c
mos2,outputs/qe_runs_mos2/a3p0895_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0895_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,14,-741.85939618,-10093.511284834707,0.14768,42.68,7m31.64s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",55bd1fec3d24e1091ed6a1c18cb782321e9b9871c335d64fdd8adab5c05bb1b2
mos2,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p4500_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p4500_pid474_att1/espresso.pwo,True,True,14,-741.70692723,-10091.436839090222,0.387021,92.75,8m28.18s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",53e96f81d53798c815e77a25ebcb1f338f4894d4ec26d813a7afbd1403d9dc14
mos2,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p4917_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p4917_pid474_att1/espresso.pwo,True,True,13,-741.78217455,-10092.46063103447,0.289772,72.35,8m10.97s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",994ae4e8de9316712236f64cf801586b46ee21524dba717c9598d593d615bfcc
mos2,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p5333_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p5333_pid474_att1/espresso.pwo,True,True,13,-741.83648559,-10093.199570377901,0.199187,53.32,8m 5.48s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",eb21cfdf750604ff5c69cb1af24e8b729dcacdcd22117d711affe780000190cd
mos2,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p5750_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p5750_pid474_att1/espresso.pwo,True,True,12,-741.87145802,-10093.675394528245,0.11621,35.57,7m26.92s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",536b5a52dc4b28fb96bdac5544740af202f3916e5efe5be71e167cd597ff1e47
mos2,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p6167_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p6167_pid474_att1/espresso.pwo,True,True,15,-741.88866301,-10093.909480342369,0.03903,19.2,9m16.48s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",1f3734092b2edd39bda8444390b05e956384fdc974a483eb4993782751561c55
mos2,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p6583_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p6583_pid474_att1/espresso.pwo,True,True,15,-741.88910208,-10093.91545419405,0.034381,4.38,9m 4.35s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",d129027146a67e85516c95ae2e2a4772ce6d30ba6fcb177bd6c2ab5f0017b8cc
mos2,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p7000_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p0917_layer_half_thickness1p7000_pid474_att1/espresso.pwo,True,True,13,-741.87377125,-10093.706867625748,0.102267,-9.07,7m54.39s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",d8e4c2bc8da998934bb169714c71114af3f81b5b1b5ed43d9b8c7e5c1bd677f8
mos2,outputs/qe_runs_mos2/a3p1000_layer_half_thickness1p4800_pid242474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1000_layer_half_thickness1p4800_pid242474_att1/espresso.pwo,True,True,13,-741.77349568,-10092.342548992596,0.304852,74.1,3m53.90s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",5716d51e5c9c78c8ac473ed6aec6736504d861cf1bee997e74376a236c7f41bb
mos2,outputs/qe_runs_mos2/a3p1026_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1026_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,12,-741.86846908,-10093.634727927842,0.132769,37.64,6m40.99s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",c11c0704b609aff1b972b161f5aec317c13ab902d1115b8e9acff9cc15beedc2
mos2,outputs/qe_runs_mos2/a3p1158_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1158_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,13,-741.87640711,-10093.742730328024,0.118311,32.79,7m14.74s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",30a2d1f79c70216bb259a645e264f5a9be87f042f71bf346544da70927d90b9b
mos2,outputs/qe_runs_mos2/a3p1289_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1289_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,14,-741.88323511,-10093.835630000667,0.10426,28.1,7m51.45s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",4208371e4cf763191b386aa6e5ace6f23fa8c0657eb1228503aa56142ef2663b
mos2,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p4500_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p4500_pid474_att1/espresso.pwo,True,True,14,-741.76211293,-10092.187678789198,0.326367,73.24,8m50.73s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",43789d42fc29655e43861a53838f6be925694d5bbebe19ed2fd5f1eb6828bad4
mos2,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p4917_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p4917_pid474_att1/espresso.pwo,True,True,13,-741.82457826,-10093.037562900005,0.235537,54.52,8m14.56s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",bc63c7f23d686d16b4b3a3606a2738b9d4483b32bbbe2605144b11fdc4b2b03e
mos2,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p5333_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p5333_pid474_att1/espresso.pwo,True,True,14,-741.86746169,-10093.621021688648,0.150655,37.08,8m35.14s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",d5cddfcab519372fb3bd0415a926888056cdd0a991e542a59e8b79ef33215beb
mos2,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p5750_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p5750_pid474_att1/espresso.pwo,True,True,14,-741.89215378,-10093.956974687751,0.072241,20.89,8m36.96s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",0131f1d348eb24e91366dd08f39a3518d31abe6f725ae6edd9780374e404af36
mos2,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p6167_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p6167_pid474_att1/espresso.pwo,True,True,13,-741.90016446,-10094.06596554154,0.000855,5.88,8m15.98s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",718256efd16aa199e86da419a73abddc20787a2001e30c5f30615a8504fbbbc3
mos2,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p6583_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p6583_pid474_att1/espresso.pwo,True,True,14,-741.89291097,-10093.967276782529,0.065402,-7.89,8m34.45s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",ead82b8473853fbb582ffbf7a252d4e6798116ffcdcd62c12491372fae59b057
mos2,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p7000_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1333_layer_half_thickness1p7000_pid474_att1/espresso.pwo,True,True,14,-741.87130516,-10093.673314761994,0.127966,-20.3,8m40.70s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",f47ace0472be3f29f424df038ea1309c64ebe33f9f12a98c97d82b28f9493592
mos2,outputs/qe_runs_mos2/a3p1400_layer_half_thickness1p5200_pid242474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1400_layer_half_thickness1p5200_pid242474_att1/espresso.pwo,True,True,13,-741.86020264,-10093.522257281984,0.169465,40.02,4m 4.32s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",73ad424fd1262ba87e27ab2e233f71db4c6ce7c6030af9ee1973eb5c51e72a68
mos2,outputs/qe_runs_mos2/a3p1421_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1421_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,14,-741.88897947,-10093.913786000016,0.090663,23.59,7m44.91s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",e8dc1c5bf565d6afb8276f36ae57d90a89a1d5a4ddfc09bb28361ccdb300ad92
mos2,outputs/qe_runs_mos2/a3p1553_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1553_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,14,-741.89366816,-10093.977578877304,0.077434,19.23,7m57.92s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",e241c0c59e8f8d6980611d13875a21a2d4822c7d6ca0eac1fd4ad7d7d36e46bb
mos2,outputs/qe_runs_mos2/a3p1684_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1684_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,13,-741.89733008,-10094.027401837066,0.064543,15.05,7m50.11s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",ae9e21ee00cdacbee4ed682e53b9fcc32238976a86b525c8e783578ff9ce8a03
mos2,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p4500_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p4500_pid474_att1/espresso.pwo,True,True,13,-741.80416514,-10092.759828253604,0.270201,55.75,8m41.92s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",975a04bfc02be7cce1bf5e48961cca7c0fb5468b0488242c95e511838748629d
mos2,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p4917_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p4917_pid474_att1/espresso.pwo,True,True,13,-741.85480094,-10093.44876340944,0.185372,38.62,8m33.58s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",0acde5836b8364b37995a717cde95f2c428426e9e35fa01a56abbb59eb574181
mos2,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p5333_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p5333_pid474_att1/espresso.pwo,True,True,13,-741.887119,-10093.88847301613,0.10594,22.63,8m15.22s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",57845871b40c4059980761af37abeedbb4d8b22b210e8be803601811fc9bfeed
mos2,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p5750_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p5750_pid474_att1/espresso.pwo,True,True,13,-741.90241359,-10094.096566514114,0.03243,7.82,8m53.34s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",10673a04ce15d91454f83a8498f0b3adedc6b06e37ea3b51dc93343cf1465ffd
mos2,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p6167_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p6167_pid474_att1/espresso.pwo,True,True,14,-741.90201277,-10094.091113080196,0.034977,-5.88,9m10.76s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",304ae7a339ecd4baac8a8432f9106e22f9dedb7619cc6b23cd516b2de671f160
mos2,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p6583_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p6583_pid474_att1/espresso.pwo,True,True,14,-741.88732715,-10093.891305041156,0.095952,-18.52,9m 5.36s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",905126804b6e69d56c410ec50bc368d276b4d2a846e826548af0973e640b0b4e
mos2,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p7000_pid474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1750_layer_half_thickness1p7000_pid474_att1/espresso.pwo,True,True,14,-741.85961667,-10093.514284753985,0.152377,-30.03,9m 9.43s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",5d1e6f95e778801b114ec58b4261807def900cafbc5494739188112922824cbf
mos2,outputs/qe_runs_mos2/a3p1800_layer_half_thickness1p5600_pid242474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1800_layer_half_thickness1p5600_pid242474_att1/espresso.pwo,True,True,13,-741.89972688,-10094.060011962343,0.053471,11.49,4m20.20s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",c91aa50491b2f4576b797fa69b247634fc8eb3ffd9421bb71ee4583f260072c9
mos2,outputs/qe_runs_mos2/a3p1816_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1816_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,13,-741.89999504,-10094.06366046501,0.051983,11.02,8m27.42s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",0a12015f14b7b836d7128ca45cada78ecd1dbd6013010722d51f34072bd47868
mos2,outputs/qe_runs_mos2/a3p1947_layer_half_thickness1p5600_pid12507_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1947_layer_half_thickness1p5600_pid12507_att1/espresso.pwo,True,True,14,-741.90169274,-10094.086758850226,0.039695,7.15,9m13.11s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",ed007bf5fce29e5f61cb8c2899993d09d9dde8b038c84e1719a5f2e18e4e1ccb
mos2,outputs/qe_runs_mos2/a3p1986_layer_half_thickness1p5895_pid242474_att1/espresso.pwi,outputs/qe_runs_mos2/a3p1986_layer_half_thickness1p5895_pid242474_att1/espresso.pwo,True,True,12,-741.90388636,-10094.116604570774,0.011871,-3.57,3m58.42s WALL,,70.0,560.0,6 6 1 0 0 0,gaussian,0.4,ONCV,"{""Mo"":""Mo_ONCV_PBE-1.0.oncvpsp.upf"",""S"":""s_pbe_v1.4.uspp.F.UPF""}",e768d4f9f4224c237cdf33b30edf6c138d5363ebf1bbfed71d16adfba50ed5b5
